-20 2000 -2.016979e-06
-20 2010 1.294535e-06
-20 2020 4.222942e-06
-20 2030 6.786923e-06
-20 2040 9.005163e-06
-20 2050 1.089634e-05
-20 2060 1.247915e-05
-20 2070 1.377226e-05
-20 2080 1.479435e-05
-20 2090 1.556412e-05
-20 2100 1.610025e-05
-20 2110 1.642141e-05
-20 2120 1.65463e-05
-20 2130 1.649358e-05
-20 2140 1.628195e-05
-20 2150 1.593009e-05
-20 2160 1.545668e-05
-20 2170 1.488041e-05
-20 2180 1.421995e-05
-20 2190 1.3494e-05
-20 2200 1.272122e-05
-20 2210 1.192031e-05
-20 2220 1.110995e-05
-20 2230 1.030882e-05
-20 2240 9.535604e-06
-20 2250 8.808984e-06
-20 2260 8.147644e-06
-20 2270 7.570266e-06
-20 2280 7.095498e-06
-20 2290 6.734697e-06
-20 2300 6.482991e-06
-20 2310 6.333313e-06
-20 2320 6.278599e-06
-20 2330 6.311785e-06
-20 2340 6.425805e-06
-20 2350 6.613499e-06
-20 2360 6.856267e-06
-20 2370 7.113351e-06
-20 2380 7.341456e-06
-20 2390 7.497286e-06
-20 2400 7.537543e-06
-20 2410 7.418934e-06
-20 2420 7.098648e-06
-20 2430 6.571239e-06
-20 2440 5.89439e-06
-20 2450 5.131873e-06
-20 2460 4.347463e-06
-20 2470 3.604933e-06
-20 2480 2.968057e-06
-20 2490 2.499825e-06
-20 2500 2.221812e-06
-20 2510 2.094406e-06
-20 2520 2.073067e-06
-20 2530 2.113257e-06
-20 2540 2.170437e-06
-20 2550 2.200069e-06
-20 2560 2.158323e-06
-20 2570 2.0287e-06
-20 2580 1.830063e-06
-20 2590 1.583623e-06
-20 2600 1.31059e-06
-20 2610 1.032176e-06
-20 2620 7.695906e-07
-20 2630 5.436719e-07
-20 2640 3.643575e-07
-20 2650 2.292224e-07
-20 2660 1.35174e-07
-20 2670 7.911963e-08
-20 2680 5.796668e-08
-20 2690 6.862251e-08
-20 2700 1.079191e-07
-20 2710 1.709707e-07
-20 2720 2.511821e-07
-20 2730 3.418848e-07
-20 2740 4.364101e-07
-20 2750 5.280892e-07
-20 2760 6.102535e-07
-20 2770 6.759269e-07
-20 2780 7.125324e-07
-20 2790 7.026049e-07
-20 2800 6.285152e-07
-20 2810 4.726341e-07
-20 2820 2.173322e-07
-20 2830 -1.550196e-07
-20 2840 -6.606381e-07
-20 2850 -1.294799e-06
-20 2860 -2.036757e-06
-20 2870 -2.865358e-06
-20 2880 -3.759449e-06
-20 2890 -4.697877e-06
-20 2900 -5.65949e-06
-20 2910 -6.621876e-06
-20 2920 -7.547221e-06
-20 2930 -8.38739e-06
-20 2940 -9.094059e-06
-20 2950 -9.618903e-06
-20 2960 -9.913598e-06
-20 2970 -9.929819e-06
-20 2980 -9.634217e-06
-20 2990 -9.146592e-06
-20 3000 -8.676437e-06
-20 3010 -8.434379e-06
-20 3020 -8.631045e-06
-20 3030 -9.477061e-06
-20 3040 -1.118305e-05
-20 3050 -1.390805e-05
-20 3060 -1.73663e-05
-20 3070 -2.104484e-05
-20 3080 -2.44289e-05
-20 3090 -2.700368e-05
