-20 2000 4.87005e-05
-20 2010 4.87005e-05
-20 2020 4.87005e-05
-20 2030 4.87005e-05
-20 2040 4.87005e-05
-20 2050 4.87005e-05
-20 2060 4.87005e-05
-20 2070 4.87005e-05
-20 2080 4.87005e-05
-20 2090 4.87005e-05
-20 2100 4.87005e-05
-20 2110 4.87005e-05
-20 2120 4.87005e-05
-20 2130 4.87005e-05
-20 2140 4.87005e-05
-20 2150 4.87005e-05
-20 2160 4.87005e-05
-20 2170 4.87005e-05
-20 2180 4.87005e-05
-20 2190 4.87005e-05
-20 2200 4.87005e-05
-20 2210 4.87005e-05
-20 2220 4.87005e-05
-20 2230 4.87005e-05
-20 2240 4.87005e-05
-20 2250 4.87005e-05
-20 2260 4.87005e-05
-20 2270 4.87005e-05
-20 2280 4.87005e-05
-20 2290 4.87005e-05
-20 2300 4.87005e-05
-20 2310 4.87005e-05
-20 2320 4.87005e-05
-20 2330 4.87005e-05
-20 2340 4.87005e-05
-20 2350 4.87005e-05
-20 2360 4.87005e-05
-20 2370 4.87005e-05
-20 2380 4.87005e-05
-20 2390 4.87005e-05
-20 2400 4.87005e-05
-20 2410 4.87005e-05
-20 2420 4.87005e-05
-20 2430 4.87005e-05
-20 2440 4.87005e-05
-20 2450 4.87005e-05
-20 2460 4.87005e-05
-20 2470 4.87005e-05
-20 2480 4.87005e-05
-20 2490 4.87005e-05
-20 2500 4.87005e-05
-20 2510 4.87005e-05
-20 2520 4.87005e-05
-20 2530 4.87005e-05
-20 2540 4.87005e-05
-20 2550 4.87005e-05
-20 2560 4.87005e-05
-20 2570 4.87005e-05
-20 2580 4.87005e-05
-20 2590 4.87005e-05
-20 2600 4.87005e-05
-20 2610 4.87005e-05
-20 2620 4.87005e-05
-20 2630 4.87005e-05
-20 2640 4.87005e-05
-20 2650 4.87005e-05
-20 2660 4.87005e-05
-20 2670 4.87005e-05
-20 2680 4.87005e-05
-20 2690 4.87005e-05
-20 2700 4.87005e-05
-20 2710 4.87005e-05
-20 2720 4.87005e-05
-20 2730 4.87005e-05
-20 2740 4.87005e-05
-20 2750 4.87005e-05
-20 2760 4.87005e-05
-20 2770 4.87005e-05
-20 2780 4.87005e-05
-20 2790 4.87005e-05
-20 2800 4.87005e-05
-20 2810 4.87005e-05
-20 2820 4.87005e-05
-20 2830 4.87005e-05
-20 2840 4.87005e-05
-20 2850 4.87005e-05
-20 2860 4.87005e-05
-20 2870 4.87005e-05
-20 2880 4.87005e-05
-20 2890 4.87005e-05
-20 2900 4.87005e-05
-20 2910 4.87005e-05
-20 2920 4.87005e-05
-20 2930 4.87005e-05
-20 2940 4.87005e-05
-20 2950 4.87005e-05
-20 2960 4.87005e-05
-20 2970 4.87005e-05
-20 2980 4.87005e-05
-20 2990 4.87005e-05
-20 3000 4.87005e-05
-20 3010 4.87005e-05
